latitude,longitude,ethnicity
37.85958611,-84.58140833,
35.54315556,-106.7841083,
34.25045,-81.57265,
44.60265556,-123.4520306,
43.75473611,-121.4585722,
35.25258889,-78.35604167,
40.077925,-111.5829222,
35.0075,-86.57718056,
34.83806944,-88.32062222,
35.37018056,-83.25359722,
39.24305278,-85.34716667,
35.64025,-86.82573889,
33.40402222,-93.74437778,
40.4702,-95.83915556,
40.39055278,-109.5959917,
38.54042778,-75.94531944,
34.87232778,-83.9648,
35.3903,-78.01249444,
41.76743611,-72.05756389,
36.10554722,-79.30626667,
34.57883611,-83.76364167,
40.73981667,-92.41913889,
37.41943056,-118.5555611,
40.36440278,-83.07379722,
43.11512222,-124.4149972,
41.68469722,-88.25353056,
35.98804167,-91.56890278,
33.09738611,-85.34230833,
33.04910278,-79.56061111,
36.6036,-95.9353,
36.30915,-83.29281111,
34.33982778,-78.80854444,
36.65472222,-84.43648333,
41.1316,-105.5515,
36.10406944,-91.60658889,
33.88311667,-88.28746944,
31.01002222,-85.40779444,
35.9792,-98.7453,
43.7982,-104.085,
40.92923611,-96.64331944,
42.56391111,-114.5383972,
40.69842778,-99.14416944,
36.08356111,-111.3679806,
36.72964167,-83.61455556,
32.74933611,-86.86613611,
38.78381111,-89.08646111,
36.74378056,-86.21687222,
40.13940278,-96.67916389,
31.08608056,-87.10096667,
42.07066389,-91.30073056,
39.36810833,-79.03056389,
41.44121389,-86.975,
32.69693333,-103.3503611,
40.70642778,-86.74051667,
39.19066667,-85.32315,
41.02840278,-82.24085278,
34.94344722,-84.03923056,
30.41976111,-87.85245,
44.83562222,-119.0327472,
36.5425,-95.6989,
45.52878889,-107.047,
32.44679167,-85.51044167,
39.06569444,-118.7854917,
30.86157778,-88.41553333,
35.53422222,-114.3554,
,,
40.28001944,-114.7585917,
33.63663056,-78.99171111,
34.290975,-79.88808056,
33.46310556,-80.93525278,
43.534,-108.1791,
36.43528889,-83.55931111,
36.3975,-97.765,
42.75046944,-74.04782778,
36.45916944,-82.94285,
42.31761389,-111.3199944,
30.70919444,-91.2715,
41.94271944,-103.8182694,
41.93258056,-96.46317778,
42.36846111,-123.5069139,
41.39423333,-97.36825556,
34.52168889,-91.53983056,
41.80377222,-76.84048889,
34.28595556,-89.09274167,
44.53206111,-70.4978,
34.68590833,-84.48312778,
45.31576111,-120.7685778,
38.361625,-98.73978333,
30.67025278,-91.26004722,
39.06515556,-79.80926111,
44.91988611,-74.16313889,
44.16200278,-121.3617306,
39.86815278,-123.7135389,
44.4626,-109.5208,
42.55706667,-93.25919167,
41.40396944,-86.89126389,
38.343825,-87.59868056,
34.04591389,-94.26100556,
34.17128056,-86.68656389,
34.89054722,-77.54770833,
25.85250278,-80.98994167,
30.05423056,-84.49188889,
43.03835556,-102.4641083,
32.46183333,-86.19392222,
32.44537778,-92.08610833,
43.64685556,-118.6232167,
42.07005278,-97.42660833,
43.79529722,-92.13214444,
36.99259444,-108.7490056,
45.34930556,-121.96725,
38.66686111,-92.83908333,
33.30428333,-91.28734722,
28.23809722,-82.04343889,
34.04623056,-94.21765556,
39.30728611,-87.38821111,
43.12705,-92.81027222,
32.440725,-85.30183889,
33.29895,-87.879125,
27.40251389,-81.79511111,
32.48883889,-86.54281389,
33.38950556,-105.4886806,
36.68834167,-114.9272278,
27.57953889,-82.57816111,
28.87825278,-80.85348611,
44.67673056,-103.5128278,
29.41064444,-82.53981111,
33.97934444,-81.30811389,
35.15755833,-79.72382222,
44.17019722,-88.66453889,
38.34812778,-87.59837778,
36.10136389,-78.91028611,
34.81155556,-86.64994167,
33.93159167,-82.26594444,
41.66954722,-93.60084722,
36.26691389,-95.92367778,
39.41506111,-75.7666,
36.9796,-88.67666944,
34.2616,-90.27335833,
31.03995,-82.15903333,
33.46973056,-90.40952778,
27.45629167,-80.80953333,
32.45243056,-85.53149444,
36.32358611,-78.59503889,
47.28361667,-95.933325,
45.61812222,-106.6877444,
35.86365556,-114.6030806,
38.14484167,-87.55102222,
29.28136944,-82.15203056,
33.25212778,-82.32181944,
34.28698611,-89.16858056,
36.35589722,-115.3441111,
34.14016111,-80.11360278,
42.88307778,-77.38021944,
34.23230556,-81.07190278,
38.76481944,-94.83001944,
34.1136,-95.6258,
32.47024722,-85.05906944,
31.20567778,-89.36513056,
34.750825,-79.48341667,
33.2594,-86.34693333,
34.75716667,-87.98365,
34.86875556,-85.81437778,
34.30373889,-86.28371667,
31.68246111,-87.75339167,
38.06732778,-85.8852,
33.29178611,-81.01881389,
43.66139444,-116.9118389,
37.63887222,-94.70291944,
44.28662222,-111.4622667,
35.02313889,-84.35581111,
42.66968889,-88.05165,
34.12693889,-86.11996111,
31.44908056,-84.11813333,
46.66962222,-114.0761639,
36.08690556,-79.11019444,
43.04285278,-102.5663389,
41.74600556,-92.66353889,
41.89156389,-90.58768056,
43.12221944,-92.89104722,
35.61325,-87.1447,
46.59423611,-112.6500861,
34.42851667,-80.946825,
42.35409444,-94.18392778,
33.23875,-90.85996111,
36.3908,-98.3776,
32.45136944,-87.52095556,
29.85328889,-82.64133056,
30.29021944,-92.95951111,
40.80824444,-82.02270833,
35.89595278,-78.50672778,
48.10093889,-123.5215167,
36.2867,-93.17414167,
37.61869167,-82.26897778,
45.39594167,-92.42268056,
45.40725833,-111.2215389,
42.97388611,-90.60284722,
36.37852222,-79.668775,
35.81423056,-86.22048056,
32.55582222,-93.59720833,
38.03568889,-84.38714444,
35.46213889,-93.52491389,
37.06071944,-88.64731667,
36.99201944,-86.50260556,
36.14171944,-86.77866944,
30.35623611,-89.12092222,
31.28909444,-89.322625,
35.42519722,-94.36841111,
28.06103333,-80.59413611,
33.96512222,-80.44378333,
38.20972778,-85.79800278,
36.36114722,-90.74963889,
42.32456667,-92.45576111,
32.608075,-81.90524444,
36.39863056,-89.09265,
46.06971667,-118.7684917,
43.63345,-121.5340083,
34.17855833,-87.12178611,
39.03433056,-95.151175,
39.86872778,-95.77598333,
34.55611389,-92.81031667,
43.879725,-120.9212889,
35.24147222,-90.00940833,
41.71870278,-87.80941944,
27.92926111,-82.401875,
33.51028889,-90.09130278,
39.252625,-82.08095833,
31.29355556,-89.55413611,
46.06504444,-118.9081278,
45.57624722,-94.94713889,
34.79827222,-113.624425,
31.75853889,-88.66505278,
40.17299722,-99.36759722,
39.81814722,-120.034925,
29.58831111,-81.6078,
36.04788056,-88.58888056,
34.26556389,-113.0910361,
43.04543333,-93.20132222,
30.72998333,-84.11901944,
41.58285278,-90.39070278,
43.19072222,-71.81447222,
43.44875833,-111.3707639,
42.62594167,-95.15163889,
48.385675,-114.0642083,
33.7313,-79.80773333,
43.07751389,-121.8250972,
41.51284167,-90.78766944,
34.96399722,-80.05787222,
24.66733889,-81.25733889,
35.24069167,-94.59521111,
42.73016389,-89.05243889,
33.10185833,-90.4997,
30.50060833,-89.10692778,
39.64221667,-75.28460278,
34.29971389,-113.1179361,
40.91149444,-93.48200556,
28.07953056,-82.28518056,
31.96243889,-83.94773889,
36.53580556,-94.299,
36.45784722,-91.49549167,
36.11375,-93.77469444,
41.35978889,-84.220575,
40.80597222,-84.89147778,
36.81739167,-84.19986667,
35.73828889,-81.69444444,
31.115625,-88.00976111,
35.00888611,-76.991775,
36.22186944,-78.44381944,
39.29750833,-80.59826111,
35.8135,-96.0154,
37.69125,-93.10266667,
38.07284722,-96.86390556,
36.13333056,-80.65971389,
37.95238056,-82.66889444,
39.44440556,-110.4681222,
40.49197778,-99.02770833,
33.59416944,-79.00110833,
36.32307222,-78.59705278,
34.53290278,-93.54204722,
43.12108889,-92.73869444,
46.46585278,-90.19276389,
35.6963,-95.9806,
40.27532222,-86.12718333,
38.87797222,-94.20897222,
32.6136,-81.7031,
41.431175,-93.55851667,
33.90698056,-85.23741389,
39.299875,-118.4813583,
35.65897778,-81.23021389,
33.60823056,-80.87558056,
32.32591389,-88.94808333,
35.93517222,-80.59956111,
31.58185,-83.28396944,
38.60435556,-89.76511111,
38.1081,-87.55405,
39.07494722,-85.31551389,
32.67629722,-85.48633333,
29.48572222,-82.490975,
33.47661667,-79.27774444,
38.01705556,-90.48352778,
41.20611944,-96.63629722,
34.33693889,-103.1966667,
37.55799722,-95.47082222,
32.49861111,-86.21648333,
38.8685,-94.05961111,
34.23775833,-78.02870556,
38.61092222,-109.6081361,
44.87889444,-98.44295833,
32.16778611,-91.72321111,
32.8325,-91.87770556,
45.63139167,-106.4940056,
35.21216111,-87.11013889,
34.78499167,-78.39535,
35.27626111,-87.3969,
30.6372,-81.86056111,
33.06592222,-80.24717222,
43.01455278,-91.10307778,
43.1969,-110.8908,
33.8883,-79.91213056,
33.5099,-112.151175,
35.128675,-92.40037778,
39.978325,-77.12611667,
33.38566667,-81.51626944,
32.45438889,-86.20615556,
36.42421944,-83.5243,
39.08578333,-95.41297222,
42.81954444,-89.30028611,
28.20926389,-82.46197222,
38.16376667,-85.83146667,
38.58325278,-89.87408889,
27.83345,-81.58964444,
33.99105278,-112.7476139,
40.31163889,-80.95598056,
32.44401667,-85.28516389,
28.553025,-82.15956111,
33.772325,-81.26415833,
34.6752,-96.2669,
35.63748889,-88.26206944,
41.89138611,-74.10140278,
35.7092,-88.61731944,
40.42053333,-123.9815806,
34.06689722,-86.253875,
39.43399722,-86.00797222,
42.78143333,-97.40680833,
39.17574167,-96.90159722,
29.23796667,-82.27794167,
32.26225278,-86.16018333,
44.43345278,-121.9259,
36.46117222,-110.6921167,
44.58885833,-92.98511944,
37.83730556,-91.79691667,
25.91083056,-81.36448889,
33.40004722,-91.01197778,
41.55251667,-81.55662778,
43.49119167,-113.5361472,
38.60122222,-93.26830556,
48.05753056,-103.6603889,
48.09106111,-103.6971,
35.23506944,-83.34250833,
41.60998611,-87.46872222,
42.25218333,-71.71780278,
35.23373889,-83.345425,
32.10080833,-82.84136944,
40.87618889,-83.331125,
36.77306389,-88.11607778,
35.39882222,-105.2034444,
35.49766111,-83.00053056,
34.17227222,-79.70338889,
34.35398889,-80.48436111,
38.68141667,-92.95086111,
30.75213889,-86.63411944,
32.10563889,-81.0854,
34.97452778,-87.52050556,
35.70814444,-78.65987778,
34.42873889,-77.63747222,
39.06729722,-119.9413917,
41.96385,-92.17226389,
34.75468611,-82.39213056,
30.40651667,-87.78957778,
36.53011111,-86.24873056,
42.23758889,-100.5335639,
35.03534722,-90.07316111,
28.37616389,-81.68588611,
39.67436111,-91.66025,
30.52116111,-81.79914167,
32.90040556,-83.59141389,
27.89383056,-82.33773056,
42.11441389,-72.72816111,
32.69027222,-83.63666111,
40.58829167,-74.64054167,
41.07779722,-87.869175,
30.19494167,-91.996175,
41.28545,-114.8253139,
29.08806111,-82.08091944,
33.3855,-111.9485361,
33.38616389,-111.8423194,
38.55396667,-121.4091278,
30.3151,-81.7868,
39.92825,-82.9252,
34.43619444,-78.95030556,
43.97228611,-103.3189944,
38.16785,-122.58155,
40.87681389,-85.59880833,
36.88763889,-93.23627778,
34.65560278,-91.38406111,
40.364875,-79.77489167,
36.08992222,-89.323175,
35.65271667,-97.44271667,
30.36169722,-89.1044,
27.47827222,-82.56301944,
30.72688056,-85.93746944,
41.8063,-73.95926389,
27.31753333,-81.36305833,
40.42922222,-83.80128333,
41.17795556,-85.60930833,
24.63716111,-81.57983889,
34.94302222,-117.5276139,
30.34305833,-85.44105,
29.44132778,-82.46605278,
29.97839167,-90.22096389,
38.42614444,-109.4276972,
41.66333611,-87.85458333,
34.19411111,-85.20083333,
28.82501944,-81.83151944,
27.89829444,-82.40176944,
35.64985833,-78.00206111,
38.50396389,-109.4793444,
40.83501111,-75.01853889,
33.68453889,-93.57643611,
38.26630556,-91.93688889,
33.249925,-87.682375,
35.6947,-86.98788889,
27.89379722,-82.51222778,
,,
31.23985278,-85.48088333,
41.69476667,-87.51565,
29.32745,-82.76868889,
43.32384444,-89.04531667,
36.17276111,-83.40181944,
27.03411389,-82.20816944,
28.33726944,-80.72640833,
41.83061111,-71.52901111,
30.54768889,-88.17455,
36.3999,-86.7745,
27.54546111,-82.56434444,
32.79676111,-114.381125,
38.78530556,-120.213325,
34.27523889,-109.7779306,
33.05186111,-87.42561944,
30.55443611,-91.54651389,
29.60061111,-82.34047222,
33.94597778,-83.754325,
34.40369722,-119.528125,
33.38561944,-111.9521833,
34.72988611,-86.59641389,
38.36738889,-92.50486111,
41.26640278,-85.99681944,
34.28618056,-119.3241,
38.24268333,-92.61258056,
42.39992222,-96.43584167,
30.26444167,-82.91652222,
30.05328333,-83.55220833,
40.66771389,-98.38204167,
29.02916667,-82.045,
31.96848056,-88.72746111,
36.91603611,-88.33931944,
36.13213611,-93.85226389,
35.8413,-98.969,
31.91024444,-89.79098611,
37.00671667,-86.42333889,
44.76671944,-68.71068889,
38.22142778,-84.23556944,
34.8463,-97.9556,
36.76523889,-88.31073889,
33.45062778,-89.43511944,
48.89423889,-102.2564889,
33.04613611,-87.40365,
30.05001944,-90.45520833,
31.69695278,-89.01311111,
34.08524167,-80.02770833,
44.39388889,-69.57361111,
31.69625,-89.209775,
33.84289444,-94.14445833,
37.99461389,-81.89961389,
31.96158056,-93.89326111,
31.54601389,-90.4407,
40.74706389,-88.29194722,
36.39184444,-80.70535556,
33.82549444,-88.58495556,
33.49413889,-89.71259722,
39.58852778,-91.40683333,
34.21747778,-88.81961944,
35.72076111,-80.65800278,
36.234,-89.82627778,
37.22373611,-95.58586111,
43.93732778,-103.5620278,
34.36730833,-96.13986944,
45.39623889,-91.74576667,
40.24404722,-84.97619167,
36.8589,-95.9352,
33.49510556,-88.42813333,
31.14654722,-90.07897222,
31.24222222,-89.81094444,
39.78193889,-95.00246667,
40.88616944,-97.61579167,
41.81480556,-103.519825,
41.34319444,-86.27611111,
34.58280556,-79.76087222,
37.10798889,-95.58616667,
41.33327222,-85.49240278,
33.28031667,-86.36060833,
32.75460278,-81.980825,
34.86107222,-84.01308889,
37.6863,-82.29698889,
36.96656111,-88.67786389,
34.39415833,-96.14549722,
31.95860278,-90.982325,
43.86394167,-111.7778778,
36.3828,-94.09289722,
41.73081111,-72.33749444,
31.60806944,-85.27744167,
27.75926944,-82.33513056,
36.24283889,-94.13705833,
41.17984167,-95.93904444,
44.75338889,-68.84151111,
27.69041111,-82.34286944,
45.05458333,-99.83760833,
41.95563889,-103.8524639,
30.23578889,-85.57615,
30.55616944,-91.20015,
41.90636111,-71.04248056,
30.00365833,-91.88392222,
40.42422222,-86.93907222,
35.14671111,-84.83213056,
36.35559444,-94.14155278,
36.35631667,-94.17522778,
40.30683056,-111.6551194,
36.78603056,-108.6456306,
28.02722222,-82.05555556,
36.49790278,-110.6217083,
27.7015,-82.45418889,
41.45284167,-97.16601944,
27.53366944,-82.57191389,
42.62048611,-71.35667222,
38.59393056,-75.57743889,
38.95779167,-123.1093583,
41.43852222,-93.55847222,
41.90519444,-72.99781667,
40.56385,-87.37992778,
34.08523333,-80.02771944,
34.46001667,-88.667075,
44.47431389,-122.8171111,
40.31976111,-75.99003333,
43.33345,-112.5951083,
36.6042,-95.9353,
35.855475,-81.04493056,
29.95296111,-82.81018056,
36.42921944,-84.53756944,
37.63925278,-82.75481667,
36.26091944,-86.28435,
26.88327222,-81.12243611,
43.2702,-90.735725,
36.99841111,-86.43998056,
34.69514444,-85.98676111,
31.38054722,-84.92149167,
40.17623056,-97.57443056,
40.71993333,-89.44588889,
34.83931944,-82.44463056,
43.98243889,-95.74283333,
35.59412222,-82.42814167,
34.27745556,-92.14145,
42.35756389,-97.42624167,
42.01577778,-73.29976667,
34.04116111,-94.634825,
32.50129444,-91.15723889,
36.42483056,-83.52726944,
30.55306667,-91.49035556,
32.79656944,-80.08125833,
41.66558611,-84.54336389,
48.80568333,-99.89803056,
45.62555,-100.0660194,
31.33481667,-85.85604167,
31.97543611,-82.92665278,
33.45883333,-80.71524444,
39.4066,-75.66151111,
34.92468056,-80.82298611,
38.85083333,-93.99044444,
38.83634722,-78.542575,
37.70957222,-77.80215278,
37.45805556,-75.86972222,
39.89969444,-104.8686944,
36.60913889,-81.57713889,
40.11634167,-105.2823556,
36.75638889,-80.66638889,
37.72116389,-77.57674444,
36.77906111,-82.92741944,
38.88586111,-78.16763889,
36.73065556,-77.52088333,
39.77374722,-82.98924167,
41.02707778,-81.35833889,
36.01935556,-81.92995,
44.515475,-116.6925722,
38.98449722,-78.18202778,
37.731,-103.8747833,
39.09098889,-106.2872833,
40.47019444,-103.3726778,
37.01531944,-97.04871389,
38.08136389,-79.09736944,
36.6925,-80.69411111,
37.10369444,-77.96229167,
38.21335,-79.715,
36.62003056,-80.0073,
39.03856111,-78.15023056,
38.17086667,-78.27846111,
36.66728056,-78.21423333,
40.90549167,-80.02185833,
40.04366944,-75.51881111,
39.91430556,-104.8572917,
36.92808056,-76.267775,
39.85631944,-105.0251056,
40.49544444,-104.7023722,
41.69004167,-72.92545278,
34.4049,-103.266925,
33.71403333,-84.34950556,
24.95218056,-80.5877,
34.11176667,-94.73936111,
28.23533056,-80.67553889,
29.21472222,-82.20166667,
27.49343889,-81.4855,
34.46308889,-93.14601944,
28.88723056,-82.03694444,
39.93143333,-74.17818333,
40.43153889,-74.30252222,
42.68340278,-73.844725,
29.13373889,-80.983075,
45.84021944,-122.8368056,
40.08582778,-87.63516389,
31.19017778,-83.76219722,
30.20965556,-85.84753333,
44.65878333,-85.81257778,
41.89208333,-84.06282222,
46.09602222,-85.44209167,
37.05468889,-79.88245833,
46.49853056,-87.68291111,
24.65585,-81.53705,
41.32972222,-95.95858333,
28.18888889,-82.46638889,
26.254575,-80.10030278,
36.08931944,-86.65013056,
41.59431111,-87.223975,
41.18699167,-73.17800278,
30.44566667,-81.63976111,
30.2662,-85.53271944,
26.24503333,-81.80115833,
33.41515,-111.6565806,
36.54179167,-87.35716111,
28.14053333,-80.63411111,
27.91638889,-82.40218611,
41.21297222,-73.07796389,
32.72497778,-103.0988056,
27.86154722,-82.32672222,
33.38418889,-110.7566028,
27.92383333,-82.50594722,
27.85184167,-82.69265556,
30.07978333,-81.70675278,
39.80138889,-105.0254444,
36.032725,-90.94046111,
38.90148056,-90.18191944,
26.152775,-80.11884167,
38.4247,-107.8591389,
41.957725,-124.2040528,
38.19355556,-85.6563,
36.5556,-82.59618056,
27.91416111,-82.40191944,
42.80255833,-89.06644722,
28.98061944,-81.29933889,
37.72880833,-87.75532778,
40.39269722,-104.7993806,
45.21885278,-121.698225,
38.49481667,-105.2862056,
45.62299722,-106.7085528,
40.31074167,-89.260125,
47.43071667,-114.0969278,
43.71624722,-94.13496389,
43.834925,-121.4233972,
43.22558889,-121.7875028,
41.04978056,-94.29902222,
42.66022222,-78.97225833,
43.56076111,-72.96419722,
44.10332222,-95.74345833,
47.04663056,-117.3786722,
40.02254444,-87.63788056,
42.82299444,-110.9636722,
38.09425278,-81.83725,
41.95761111,-87.88420278,
38.34276944,-86.94800833,
36.374425,-81.49278333,
40.93420556,-104.7983417,
36.10648056,-83.97375,
41.31829444,-73.72955,
39.62527778,-106.0355361,
41.49420278,-73.21296111,
38.16202222,-78.84915,
41.17783611,-79.15110833,
41.21995833,-78.77571667,
40.82845833,-85.28003056,
40.142475,-83.52958611,
39.36937778,-84.06384167,
37.10409167,-88.00458889,
35.61271944,-88.95098889,
34.99785278,-89.88086667,
28.06021667,-81.79929167,
27.87053333,-81.82863889,
40.41680278,-91.42623611,
34.01538056,-86.00126667,
26.15983611,-80.11667778,
32.44595833,-84.97608611,
38.57766667,-90.40641667,
42.8516,-105.8349,
30.39055556,-86.42388889,
36.027,-84.08531944,
32.593925,-93.219375,
40.22368611,-82.54568333,
34.23811667,-92.96714722,
34.28774167,-92.85972778,
40.16021111,-82.67238611,
37.44008056,-86.89178611,
44.90113611,-117.9310528,
37.71215556,-87.07538611,
38.97715,-88.99999167,
29.73868333,-82.38375556,
33.91874722,-81.07506111,
36.27331944,-121.18375,
40.28561111,-91.56738889,
28.83215833,-81.88807778,
39.74281389,-84.11037222,
41.1261,-85.19360278,
30.45751111,-81.6358,
41.21225556,-95.96252778,
40.81445278,-74.71204444,
34.932425,-82.28559722,
27.45836111,-82.57535,
28.18866667,-82.46635556,
41.70453056,-87.52643889,
30.45598056,-91.07561111,
41.92358333,-87.88439167,
40.63608333,-74.23421944,
35.695975,-120.6965194,
27.74863056,-82.67939167,
27.14201111,-82.46046944,
34.42135556,-119.6501167,
40.77909167,-81.41763889,
33.99541944,-96.40615278,
46.62485833,-120.5282806,
28.82435278,-81.79120556,
28.23916944,-81.65376944,
34.16286944,-118.8331889,
32.57226944,-84.82481944,
29.56695556,-82.91034167,
39.93242222,-88.95556111,
40.10678889,-74.78293333,
40.53984167,-74.3387,
35.10375278,-90.05549167,
42.48973611,-96.40148611,
28.26233056,-82.47605833,
43.12669167,-93.20113889,
27.08707222,-80.65719722,
35.49301389,-97.3501,
40.42111111,-74.52884167,
45.53058889,-122.8373028,
33.38564167,-111.9419778,
34.42005556,-119.6803611,
32.98572222,-80.09422222,
40.24167222,-83.05085556,
35.44553056,-84.6301,
39.75550833,-74.88240556,
39.96673056,-83.0236,
39.81003611,-74.97977778,
34.68767222,-117.4488333,
44.87954722,-71.50820556,
37.92021944,-84.36635556,
39.64027222,-86.62700556,
34.26331944,-82.08441111,
37.34537222,-87.50813889,
37.02204444,-86.05003611,
33.94926944,-80.85916944,
32.53355556,-80.74674167,
34.07770833,-79.7613,
39.15983333,-92.331,
32.51961389,-80.75131389,
35.6958,-120.6968694,
37.41795,-87.15415278,
37.49851667,-122.2387222,
28.95263056,-82.62673056,
36.58993889,-121.5395694,
34.75656944,-120.2945194,
30.178275,-85.70178889,
46.31803889,-124.0446083,
33.715575,-78.92401944,
37.14280556,-93.33855556,
36.1003,-96.00736111,
32.80285556,-79.91445833,
30.42933889,-84.24192778,
33.38598056,-111.8308806,
37.48773611,-122.207,
38.56018889,-121.4666944,
35.191,-85.24221111,
36.391,-98.2479,
36.14446944,-81.17669167,
39.21240556,-88.24043056,
38.94101389,-84.67594722,
33.99878056,-86.75125833,
39.95601944,-82.17076944,
33.00654167,-93.49495,
36.70284722,-85.15391111,
40.98868056,-82.08627222,
38.02400833,-95.38060556,
48.85172222,-119.4084167,
34.13586944,-79.77148889,
28.10191389,-82.73961389,
39.91425556,-95.78631389,
40.47805556,-85.93469167,
36.38708056,-83.04473889,
28.53244722,-82.56753333,
34.97809722,-79.23653333,
37.52633611,-89.22566944,
31.26151667,-88.03022778,
39.434275,-104.938875,
39.17615278,-82.74834444,
29.40753056,-81.19785278,
36.17306389,-115.1359556,
35.45934167,-94.28758333,
39.18484167,-102.2764611,
34.91633889,-88.50584722,
40.03971389,-91.05470556,
46.73796389,-120.7351639,
36.24776944,-88.83011944,
36.5147,-86.26391111,
29.41111111,-82.45305556,
41.96366667,-92.08532778,
40.65041667,-105.1711944,
32.14375556,-81.05247222,
38.97611111,-82.52055556,
33.42953056,-93.94855556,
38.52585278,-89.13175,
29.97816389,-90.21608611,
39.55702778,-95.09830556,
35.79545833,-78.53520278,
35.03542222,-83.82764444,
35.90378056,-81.20331111,
36.14645278,-107.2641806,
37.42123889,-122.0929583,
33.82305,-84.1582,
39.01326667,-80.30879167,
35.25423333,-81.27459722,
30.49833056,-87.26416111,
33.38651944,-111.6083722,
25.53460556,-80.41286944,
34.15681111,-118.410025,
29.12113889,-82.09975,
38.97422222,-92.28538056,
28.87981111,-81.31018611,
38.47798333,-122.7323139,
38.36556667,-76.96928056,
34.85658889,-76.89571111,
27.16626944,-82.47605,
31.12579167,-81.48059444,
27.33375,-80.32506111,
44.00296667,-73.15453056,
30.41133056,-87.22948056,
39.09055556,-95.72333611,
41.55398333,-83.68486944,
34.63791389,-98.47463889,
34.15453889,-118.3845694,
29.76755,-91.49237222,
38.56205556,-121.4635,
40.12143889,-84.60608889,
33.53616389,-112.1829833,
41.51929167,-81.63851667,
28.64218333,-81.80466667,
27.825,-82.33055556,
40.65195833,-83.10499444,
34.21206389,-84.79608611,
36.2642,-82.18378889,
35.02448889,-85.19505,
39.66791944,-75.60163889,
33.70165833,-78.90356667,
29.97222778,-90.12730833,
28.05501111,-81.96351667,
41.30822778,-84.3556,
39.60454722,-80.06861111,
34.40209444,-83.67975556,
38.29518056,-84.563175,
33.75589167,-93.44010278,
37.88301389,-86.05921111,
36.74037778,-87.291075,
37.27974722,-87.51128056,
31.48761667,-84.11646944,
28.33118611,-82.69916667,
38.64701389,-90.4055,
33.75755833,-78.96733333,
35.22262222,-94.30565833,
34.47111389,-93.12901667,
27.01813889,-82.1637,
34.563125,-82.703325,
34.92464444,-80.82277222,
34.85218056,-82.45165278,
26.26259444,-80.09916389,
28.24206389,-81.20738611,
30.53023889,-84.35978333,
33.74713056,-78.83610278,
30.31158056,-93.19563889,
40.64450556,-74.813425,
33.96573056,-84.99413333,
26.53880556,-80.05742778,
25.76085278,-80.38744722,
32.98498056,-80.09324167,
36.91888889,-94.13641667,
33.34018056,-97.67786111,
37.67758333,-85.88804167,
39.84161667,-95.82633333,
37.58768611,-99.68426667,
35.85310556,-80.27422222,
35.88120556,-114.9255639,
46.49277778,-87.81398056,
48.25225,-116.6886222,
43.37530556,-88.30163333,
40.41386389,-74.65000833,
35.31912778,-94.42453611,
31.52098056,-94.69625,
31.85183056,-98.75415,
41.0099,-75.18443056,
39.94578056,-75.32613611,
40.98855833,-80.31615278,
32.648575,-96.54129167,
41.88386111,-71.14602778,
39.08830556,-84.56639722,
34.89755556,-82.34001667,
30.7318,-88.06001111,
30.07971944,-81.70686944,
38.73486111,-90.40266667,
39.95636111,-82.90848889,
33.96484722,-85.94149444,
39.76338889,-75.31343611,
33.59844167,-84.54742222,
29.27448611,-98.32065556,
33.17670833,-80.39570556,
39.60797778,-87.3708,
39.59483889,-74.39398333,
40.11799167,-83.76418889,
36.02606944,-83.72976944,
39.457025,-77.97017778,
26.01818333,-97.60821944,
36.85603333,-87.48744167,
36.51408889,-87.31543056,
38.38772778,-86.0409,
32.66743889,-84.85868889,
39.14484167,-84.37053611,
28.0569,-80.58978611,
38.55451111,-75.98309722,
42.92553333,-71.46062778,
39.65062222,-77.72273611,
41.39121111,-74.46847222,
37.92246667,-75.54929444,
34.16740278,-85.79605,
39.46864167,-84.16631389,
30.3936,-88.50242222,
35.20668611,-83.81940278,
43.08280833,-94.18749444,
32.46788889,-87.79215556,
28.79472222,-80.88166667,
29.46583333,-82.47970556,
38.02675278,-84.53513889,
26.89218333,-82.02444722,
45.97776667,-123.9273583,
41.28663333,-72.879425,
28.69555556,-82.5525,
39.19376111,-84.57325278,
41.942775,-103.8194833,
34.93386389,-86.57180556,
35.79610278,-81.42990278,
35.29208333,-78.62119167,
34.44016111,-85.72341389,
48.313275,-117.8021528,
39.15688611,-84.80626667,
40.69297222,-111.8882444,
32.03419444,-81.21790278,
36.04783889,-86.61205,
30.01193611,-90.00335556,
36.36286944,-84.14016944,
39.55631667,-119.7885,
36.75627222,-86.21748333,
39.37932778,-74.45701389,
45.83700278,-89.18866944,
40.05300833,-86.90438333,
33.05580556,-86.2398,
35.554575,-80.8598,
37.63469722,-79.54388889,
36.70788889,-79.52376944,
27.41828333,-82.57544722,
34.74921944,-86.7651,
28.70101667,-81.57611944,
40.05247778,-81.55725556,
36.72194167,-108.1858361,
36.23397222,-89.80072222,
39.09083333,-95.72654167,
34.77223889,-86.51883611,
35.01123056,-85.21541944,
41.49071667,-87.46301944,
27.48355833,-82.56328333,
24.55835278,-81.78765556,
41.519025,-81.64072778,
32.71571111,-96.11840833,
35.71175,-78.87721389,
31.22918333,-92.49620278,
29.90228889,-90.15298333,
32.61933889,-92.06173056,
32.64355278,-96.51307778,
28.98433611,-96.65546389,
41.79198611,-85.55741111,
38.95013056,-108.4139833,
38.93996667,-90.92624167,
33.11528889,-101.2758111,
