consecutive_number,latitude,longitude
390649,40.490225,-80.94972778
390713,40.78111111,-81.09138889
550463,45.74616667,-91.22546389
280490,31.67171667,-89.86269722
450574,33.44056667,-80.070225
450642,32.46486111,-81.12247778
450869,33.9048,-81.11286111
530349,46.97776667,-122.35790556
450942,33.82035833,-82.26079167
450484,34.59031111,-82.22311389
450231,33.99211389,-79.98984167
170473,39.27362778,-90.19993333
450569,34.72721667,-82.33114722
550242,45.1324,-88.43689167
420833,40.28053889,-78.24766111
450759,33.5983,-79.33251111
130186,31.16181944,-83.33945278
450227,34.116825,-79.38535833
450159,34.38049722,-80.21119167
450439,32.4663,-81.02290278
280020,31.19783056,-90.992575
10122,33.13093611,-85.494525
170061,40.45647222,-87.99088889
450805,33.36913889,-79.91701944
450813,34.31258056,-80.76056111
450786,33.87038056,-79.0858
450449,32.89078889,-80.26383611
290422,37.68158333,-93.08847222
450003,33.148175,-80.14661667
10293,30.98529722,-88.32483333
50252,34.21768333,-93.64740833
320292,39.78259444,-119.68391111
370264,35.14426667,-77.754325
370793,36.02901667,-76.98354444
370195,35.03061111,-80.529325
371285,35.51119444,-78.24581667
370945,35.46396111,-81.37328889
370435,34.63951667,-79.09246389
371323,34.80548333,-79.18566944
370975,34.77223333,-78.61352222
371180,34.53554167,-78.07209722
370497,35.907475,-79.779375
370500,35.89334722,-78.33998056
370478,34.98463611,-80.37363889
280418,32.36405278,-88.62066389
170081,41.43228056,-89.21304444
10688,34.85619167,-87.75882222
450285,33.72003056,-79.45195
550140,44.60536667,-92.54235556
10023,34.87481944,-86.98070556
210617,37.56275556,-84.28740833
450531,33.76665278,-80.40663056
410195,44.45111667,-123.275775
280535,34.88768889,-88.61182222
210480,36.85562222,-84.39055556
280078,34.40848056,-89.801
10535,32.57496111,-86.01161944
240326,38.255525,-75.50065556
470934,35.03731944,-88.44706944
550244,44.75572778,-91.58111667
550287,42.931375,-88.71896389
450503,34.56768056,-81.956425
450518,34.21889444,-81.32465833
290645,36.65838889,-89.71038889
130424,32.31040556,-81.49793056
131234,32.21724722,-82.68038056
180446,39.84640556,-87.12388889
290606,39.80452778,-91.95477778
420927,40.60577778,-78.35266944
50305,35.65027222,-91.08134722
130655,31.87128611,-81.42453333
390438,41.70943056,-84.00408611
220303,32.90343611,-91.76709722
10667,32.34166389,-85.40117222
390013,38.91074722,-82.63566389
450568,33.76392778,-79.43039722
380020,47.45866944,-100.71648889
290614,37.96919444,-92.62327778
290644,38.69316667,-91.25280556
450097,34.64966944,-79.60215278
290190,39.26088889,-92.70013889
210283,36.75955278,-85.79310278
470574,35.18528889,-86.16241111
540161,39.176425,-79.91374722
470492,36.07708889,-82.82228056
20039,63.98355,-145.54374444
482137,32.9355,-100.48853056
371302,35.21394167,-79.37675
371024,34.50930556,-77.48260833
370418,34.28638889,-78.13971389
370526,35.62710556,-77.05721389
370967,35.81846111,-77.25194444
450713,33.70983056,-79.95366944
130732,34.78096944,-83.87966944
410292,44.95097778,-123.26855833
390609,40.81291111,-84.261825
280368,33.36081389,-90.37110278
550002,45.56942222,-92.17000556
180688,40.36059444,-85.67159722
200092,38.69628889,-97.41754722
210096,37.74458889,-83.63083333
410160,44.26418056,-123.23021944
200158,39.23246944,-98.15356667
200061,38.60841944,-95.49938056
510088,38.43055556,-79.06888889
510251,37.45115,-77.36588889
510477,37.53688056,-75.85956944
450211,33.88078056,-80.68855556
450648,34.14534722,-79.20809167
180058,41.14448333,-87.20900556
130302,32.593975,-82.02293889
280142,31.13092222,-91.51971389
130749,32.86455278,-81.64383056
50101,34.00908611,-94.34030278
550366,44.32161389,-89.97272222
391062,39.47980556,-84.64325
270173,46.64411667,-93.080325
390583,40.40293611,-81.06616389
540028,39.24388889,-79.13556111
450044,34.73884444,-80.40956667
370574,35.72781944,-78.46301111
20043,61.31011667,-145.28245278
550147,44.32569722,-88.58970278
10449,34.42492778,-86.72051111
10807,34.62815833,-86.91468611
230043,44.04816111,-69.50643333
122789,29.91500833,-81.38111667
120003,27.45833333,-81.67638889
450536,33.91065833,-80.93851389
290491,38.72994444,-94.37544444
290415,38.32630556,-90.965
400023,35.9279,-96.5822
130577,33.07648889,-82.06818056
131364,32.21393889,-84.5231
390484,41.218725,-83.78488333
390845,39.85789444,-81.03264444
130552,32.02250556,-84.39896667
390324,39.41442222,-82.61795556
400402,34.7554,-97.2035
390531,39.38514444,-84.73971389
450045,34.81452222,-81.62099444
390996,39.44655278,-81.812575
280011,30.85392222,-88.96499722
280625,33.59281389,-89.01860833
550233,44.58644722,-92.38133889
390027,39.62586944,-84.70254167
390850,40.87910278,-80.60116667
400186,36.9109,-95.8098
450043,32.67839167,-81.09331111
290809,37.0115,-93.04605556
210103,37.25886111,-82.45773056
260891,46.042325,-84.09226389
370675,35.90290833,-78.36956667
260234,42.53708056,-85.73212778
360469,42.04650833,-75.45401944
122592,30.89415,-85.65575
180422,40.19308056,-85.16412778
550452,43.13907778,-88.57526389
20078,61.74543333,-148.65367778
10861,33.54671667,-86.1261
450692,33.73443056,-80.33901944
120990,30.91880556,-85.96115
210467,38.14955,-84.53476111
130645,31.574525,-81.96055556
180105,39.15744722,-86.30621667
10179,34.44825833,-86.75963611
10552,33.58735,-86.12543889
450451,32.96969444,-80.30413611
61272,37.84995556,-120.584625
131289,34.46935,-84.610925
310090,41.33658611,-103.664375
450403,33.89334167,-79.85720278
550146,43.10567222,-88.36219444
150008,19.60209167,-155.05290833
450201,33.84163611,-81.23097222
450657,34.8115,-80.38023056
450351,33.652425,-80.69516944
450865,33.73966111,-79.461325
450301,32.89199444,-80.32995278
220292,30.36357778,-91.4036
210147,37.11005278,-84.74996389
450037,35.13482222,-81.23116111
420234,40.22130278,-76.44686111
450198,34.67160278,-80.63143056
510281,36.73886111,-83.06098056
510692,36.945325,-79.484025
400595,36.4525,-95.5032
510233,36.8177,-79.24476111
421019,41.47799444,-80.50709167
530516,48.33286944,-119.68135278
360730,42.88682778,-76.64429444
210621,36.75319167,-84.72939444
470797,35.76143889,-86.16721944
170866,41.55757222,-90.29336389
210499,37.12190556,-83.77587778
170215,41.12693333,-89.31384167
470444,36.2285,-87.54606111
210331,37.96715556,-85.5884
180639,38.23993889,-85.93227222
290443,38.21938889,-93.70363889
470767,35.43738889,-89.74426944
180197,40.56486389,-86.53418889
400295,34.6444,-94.4621
50203,36.40761944,-93.56183056
220464,30.40724167,-91.98596944
470201,35.34775,-86.02306944
50193,34.84166389,-92.76770278
290078,37.07847222,-92.41358333
10378,34.97695556,-85.91458056
180320,40.043575,-87.23977222
550215,44.45832222,-91.58096667
130796,33.01294722,-83.70218611
290459,37.07936111,-91.85397222
420609,40.05990278,-77.86562222
210688,37.61580278,-85.50377222
130772,30.90473889,-84.00615556
220189,30.40143333,-92.25752222
130239,34.94955833,-84.77694167
280214,34.97095833,-89.68903889
470657,36.18245,-88.77181944
550257,42.56839444,-88.14980833
130151,30.92607778,-82.78477222
420411,41.62312778,-80.00610833
410277,45.11425833,-123.17414444
390283,39.43678889,-83.41953333
421031,42.22772778,-79.87114444
180526,41.05463611,-86.77719722
470361,36.24201944,-82.70486111
390998,39.70125833,-83.61113333
420389,40.01152778,-80.51135556
450737,33.91243889,-79.76201944
130261,33.69687778,-85.26393333
420290,40.77127222,-75.17848056
380090,48.19883889,-97.86048333
170842,41.57154444,-89.12807778
390791,39.83978889,-82.31278056
420493,41.54461944,-80.11606111
290841,38.30319444,-92.92413889
481232,32.90090833,-96.36766389
481779,30.75240278,-95.6447
481188,29.12375,-98.59169444
480713,31.92071389,-102.63429167
483099,31.48597778,-106.13948889
61140,36.72318056,-119.28493333
370894,35.74377778,-82.95311111
482430,27.75982778,-98.21671111
371240,35.93039444,-81.39738889
131389,33.05131111,-84.11348333
61409,36.47344444,-119.15246667
450071,34.96768611,-81.45071389
450383,33.73918889,-81.26190833
61162,39.04867778,-123.25074167
481950,30.32668889,-96.919775
130721,31.57550278,-84.30627222
40537,33.98403056,-114.06573056
170937,38.43003056,-89.57089167
540251,38.28146111,-81.19156111
290725,38.55380556,-92.42669444
290742,39.73313889,-94.64213889
50378,36.33475833,-93.02319444
530162,46.28216944,-119.49415556
220195,30.05128889,-92.02368889
210654,37.15016111,-84.573825
400003,34.6515,-97.0869
180124,38.88336944,-85.88687222
470645,35.05283889,-86.44103056
290162,37.62294444,-92.43177778
61664,36.48598333,-119.22020556
40171,35.83910556,-110.30724444
450618,34.69485,-82.18254444
483213,29.48578056,-97.71118889
350132,33.13365556,-105.65191389
400244,35.9956,-96.3587
210273,38.05735278,-84.17879167
130298,31.44807222,-84.26345833
410342,42.54624444,-122.81021389
210676,38.54188889,-82.85834444
510029,36.95444444,-79.40972222
420857,40.03998333,-76.1231
220297,31.02671389,-92.00213611
190211,41.27920278,-91.71934444
120261,25.86777778,-80.38805556
300116,48.81116389,-113.18960833
210350,38.10321667,-84.45816389
180074,38.19098889,-86.12321111
390306,39.55058611,-83.11105833
210256,38.08326111,-84.28850556
280284,31.90812222,-89.47118056
300144,48.10421111,-105.66871389
483248,30.07858056,-99.97366111
370274,34.88528056,-79.71878611
10623,31.14183611,-85.33281389
60805,32.65453889,-116.80623889
290013,39.37508333,-94.29066667
60284,37.94469444,-120.84097778
60380,36.18951944,-120.83656389
62693,35.153125,-118.99828333
62596,33.873825,-118.20895278
61331,36.14884722,-119.07408333
210492,37.86276111,-86.01711389
510351,37.13308889,-77.01993056
80440,40.59216667,-103.05312778
210303,38.25278333,-83.92129167
210226,38.10608333,-84.2637
210521,38.24438333,-84.72211389
470429,36.29598889,-83.13481944
290670,38.11097222,-92.95091667
50260,33.06111667,-91.28501944
482823,33.17366389,-95.93781111
370959,35.83015,-78.3745
371156,36.19452778,-78.017325
370509,35.48428611,-81.18208611
371126,35.94988333,-79.45054167
371231,35.35561111,-76.957075
370177,35.68845278,-82.90227778
371054,35.516775,-77.143225
370695,34.734625,-78.00829722
370734,35.77415,-77.99394167
482384,32.469475,-97.38441944
481119,31.55723333,-97.81446111
370164,35.51038056,-82.71726111
483168,32.96224444,-96.10878611
371164,36.323225,-76.96110556
370319,35.42349167,-80.56799167
371183,35.24694444,-80.30366944
370729,34.97182222,-78.347725
370008,35.421825,-80.74326111
370969,34.27588056,-77.86288889
371260,35.80018333,-77.68640556
371167,35.53918333,-78.28203056
370119,35.83619722,-77.23817222
480386,31.40975278,-94.02901111
10163,34.087275,-87.59655
230058,44.28970833,-69.70416389
10208,34.41469167,-87.08136667
50190,35.16449722,-93.27913056
421074,40.00877222,-77.88483611
10495,34.787475,-85.59571111
450687,32.63078889,-80.79588889
470132,36.4113,-87.01105
420875,41.31099444,-80.30033611
180381,39.40928333,-86.50515556
130468,33.83377222,-85.01863889
220549,30.70058889,-92.34145
290619,37.01405556,-93.00197222
170137,39.97059722,-87.95758611
280598,30.586025,-89.75082778
450818,34.73833889,-82.83023889
370644,34.31476944,-79.03354722
370638,36.38033056,-79.49419722
370533,36.13456389,-79.7766
10420,33.84927778,-85.85877778
450179,33.99656389,-79.76573611
10758,34.41684167,-87.15930833
290056,36.60863889,-94.44722222
180168,39.11664167,-85.640125
420042,41.78772222,-75.89443333
62198,34.76954444,-118.70266111
230150,44.51589444,-69.74884722
130356,31.99059722,-82.00046944
131068,33.80505278,-84.97350833
131409,32.13580833,-84.37569722
290589,38.52673333,-91.45869167
290599,38.47527778,-91.46288889
131404,34.71226111,-84.49900833
390115,40.41167222,-83.28923889
220302,30.42043889,-92.49992778
220364,30.54104167,-91.34969167
220279,29.47388333,-90.58608611
220544,30.58888889,-91.36541944
10213,32.52803056,-85.37675278
10008,34.96508056,-87.01479167
210699,36.84773889,-88.8649
130156,33.69844722,-85.26596944
50266,35.23823056,-92.04611389
10849,33.70041944,-86.404275
450420,33.80503056,-81.19302778
50019,33.12468333,-91.38455556
360900,42.85537222,-78.66753889
50502,35.32120833,-91.67709444
10497,32.27271667,-87.6255
320166,40.2463,-117.1009
210201,38.65636944,-82.92398889
210038,37.7564,-87.23646944
550433,42.66114167,-88.57738333
360786,42.58366667,-77.71293611
380057,48.06209722,-102.35384444
10285,34.84559167,-86.87363889
160192,44.08078333,-115.62232222
10279,33.78005556,-85.95733611
390838,38.73962778,-83.51902778
550285,43.87226389,-90.719825
470899,35.55196944,-85.08043056
50197,36.21391389,-91.61146111
470714,35.6589,-89.36471111
210625,37.09500833,-84.80369167
170294,40.87329722,-88.69112778
470231,35.46663889,-88.30521944
390805,41.71231389,-80.73057778
540153,39.14683056,-81.71960833
260316,42.69429444,-86.02266667
370940,36.25555,-76.98828611
210630,36.83899167,-87.14229444
280126,34.95871667,-88.24722222
180122,40.11357778,-85.52275
131336,34.59556389,-84.90976389
200343,38.95570278,-94.91425
130304,33.22905278,-85.21584167
50062,34.33433611,-92.42585556
10806,33.50523611,-85.65615
200274,37.22211944,-94.832
420654,39.80903889,-79.38047778
200034,39.38006389,-97.04476944
510234,38.91328889,-78.10061944
370925,34.41111389,-78.53130556
370872,34.20856667,-78.84177222
370123,35.24099444,-79.24866667
450701,34.58556667,-82.26630278
130558,33.60476667,-82.38967222
50403,36.37829722,-92.44348611
180670,40.27788333,-85.65276389
10484,33.021,-86.99435556
210578,37.43578333,-87.67851667
210095,37.13586111,-85.98315278
61945,36.94978889,-121.51958056
122570,30.84376111,-86.67516944
290572,37.21780556,-93.79044444
220236,31.05956667,-92.4886
130419,32.18008333,-81.93426944
130429,31.70254722,-82.80573889
210008,37.07417778,-85.297175
10590,33.71609167,-86.15994722
290322,38.2165,-91.81391667
290573,38.84430556,-91.179
290704,37.22947222,-93.48566667
481315,27.33552222,-98.67636111
370952,34.53713889,-79.292675
120989,30.20341389,-85.20906944
10502,30.55618056,-88.12368333
131301,34.66564722,-84.65425278
450178,34.58276667,-82.39969444
170265,39.29250556,-89.29939722
170664,41.95891111,-88.57122778
300082,45.26935833,-107.37918889
450662,34.07124444,-80.08217222
420426,41.32128889,-76.90288056
450175,34.45742778,-80.07556944
200169,38.63774167,-95.75208333
360923,43.30766667,-75.47349444
420272,40.78901111,-78.12110833
450784,34.21858056,-82.33753056
200231,37.06696667,-98.03808056
130508,31.27945278,-83.882625
220185,30.63875,-90.03164167
400395,35.75446944,-96.63495556
280500,31.260025,-90.39711944
280520,34.34234722,-89.04776944
40670,34.06019444,-113.04613056
210615,37.19491389,-82.88929444
50177,33.22775,-91.92451667
180130,40.47708056,-86.05085833
400027,34.0854,-96.6625
220184,29.88341667,-90.98749167
131352,34.53880278,-84.26493333
290525,36.93375,-90.16994444
290850,39.56430556,-92.95897222
481714,29.34954167,-95.77786111
370092,35.42683889,-81.495775
482677,31.77967778,-94.10761111
483367,32.85531111,-96.14965
370414,34.61802222,-79.01046389
420604,41.98380833,-77.33867778
370429,35.48270556,-79.10296111
370704,35.92329167,-79.94172778
371237,35.80633056,-81.78758056
420182,41.614125,-79.75968333
470204,35.87388056,-83.21908056
420888,40.66144167,-76.02232778
131418,31.25055833,-83.24120833
220036,30.33643611,-90.84023333
550317,45.43802222,-88.63900556
420645,41.41963611,-75.39930833
450512,33.94986111,-79.69533611
10342,34.10171944,-86.40580556
10354,34.62388056,-85.80102222
370423,35.89056111,-77.52610556
370889,36.03728611,-79.76566944
370926,35.18516944,-77.05846667
470410,35.98608056,-86.41905
10635,34.29774722,-85.98861944
450296,34.068775,-80.21951111
290030,36.69075,-92.31061111
550321,43.30176667,-89.59522222
280396,32.57762222,-89.31481111
450799,33.41473056,-81.69733889
220500,30.07887778,-92.22895278
50042,34.58796944,-94.26764722
360475,43.84165833,-75.92720278
10794,32.83847222,-86.64610556
450796,35.01078333,-82.07480833
390916,41.56264722,-81.05183333
210027,37.89326111,-84.49076389
220480,30.73561389,-91.62511111
420614,41.32969167,-80.31491389
370552,35.64270278,-80.41174722
370614,35.52973889,-80.82782778
210196,37.03916667,-84.96029167
360655,43.19803333,-77.90145833
510355,37.73111944,-80.03488889
131432,34.82636667,-84.84710278
220691,29.53135,-90.33671111
180764,38.93545833,-84.868225
100063,39.14571944,-75.67396667
470042,35.92011944,-83.17378889
60084,37.44812778,-122.33533889
360040,43.10346389,-75.16126111
131333,34.59019444,-84.74241944
131222,31.66021111,-82.98180278
220718,32.19170278,-93.90165556
360146,43.29768611,-77.98287222
10940,33.31919722,-87.65128056
360193,43.15469722,-75.93526667
122580,28.12928611,-82.14807222
360555,42.5153,-79.27308056
290603,37.35822222,-89.85061111
10561,33.34580556,-87.56066944
100048,39.04599444,-75.45797222
210373,37.72891944,-82.76256667
210305,37.72631111,-84.37751944
290872,38.21477778,-93.0625
420840,39.89449167,-77.19589444
420040,40.21188611,-80.11763889
420519,40.21348889,-75.91184722
290720,36.85144444,-90.68422222
390629,39.15938889,-82.48438611
470172,36.57825,-85.30418889
290730,36.74385833,-91.92165833
400345,36.1862,-95.5287
420028,40.31426944,-74.99957222
290275,39.31602778,-94.16961111
60719,37.31376667,-122.18095
62100,38.20284444,-120.72415278
371228,35.99063611,-82.18253611
370905,34.90043333,-79.6904
371037,36.33802778,-80.32973056
280580,32.93241944,-89.61393056
370458,35.88234167,-82.32123333
60081,34.36248056,-117.60396389
370599,36.15082222,-81.13327778
370337,36.30833333,-80.28458611
370352,35.50630833,-78.4377
370617,35.78759444,-82.85724167
371280,34.94412222,-79.26670833
371187,34.91292778,-80.52470556
40376,34.89887222,-111.73181944
280159,30.43959722,-89.45018333
550464,43.76914444,-89.31072778
190033,42.05220833,-90.37744444
450025,34.43720833,-82.55226944
290543,36.70677778,-92.52602778
370187,35.64553611,-79.83880833
370869,35.5339,-81.59332778
370893,36.40069722,-77.74616111
370738,35.98802222,-78.89203056
61366,33.64957222,-116.39545833
280276,32.06689722,-89.52825556
470827,36.29293889,-82.93823889
280547,34.43863611,-90.20033889
61561,38.66486389,-119.72692222
470978,35.59313889,-89.32283056
450564,34.25290833,-81.34120833
450488,34.918125,-82.87413611
450866,33.68291111,-80.02441111
450831,34.95943056,-82.24208889
420352,40.04409167,-79.46166667
61204,38.65491667,-122.59874722
190317,41.49600833,-91.40960833
550393,45.36360833,-90.82263333
290754,37.84863889,-92.37163889
290086,36.66491667,-93.85697222
280225,34.902975,-89.21130556
380070,46.02417778,-98.71488056
380075,46.848675,-97.22140278
330094,42.992375,-72.41801667
50415,35.07518611,-92.57165
280271,33.63687778,-88.30648611
390564,41.82975,-80.85597778
450758,33.89451111,-80.50268056
130867,31.56251389,-83.48510556
420115,40.60309722,-79.46343611
280481,34.18078056,-89.01381667
60099,32.9748,-115.33869722
210397,36.69941389,-87.48249167
350006,36.05516111,-106.06348889
60901,41.82827222,-122.96281389
290723,37.17005556,-91.61719444
450783,34.52051111,-81.0183
400612,36.13115278,-96.37951667
450753,33.76921944,-81.83658056
450889,34.59183889,-82.10306111
420565,39.73866667,-77.45206389
420041,41.35914444,-78.55171944
62166,36.12348889,-120.59452222
550263,43.46510833,-91.01200278
540145,39.37439722,-80.34784167
450104,34.19493056,-82.47533333
450566,33.27376667,-81.38480556
280281,33.36628333,-89.0013
210097,37.75162222,-83.61918611
210261,37.73818611,-85.25757778
420101,40.62635556,-78.85026389
220567,30.58910833,-90.39810556
420165,40.48351667,-76.93170278
40680,33.06170833,-112.24690556
310182,40.49209444,-99.08483056
450728,33.80073889,-81.04125833
190004,41.80826111,-92.18659722
160152,43.06036111,-112.80893056
450228,34.14746667,-82.06781667
280330,34.61205833,-89.86709167
280456,34.64068611,-90.34606667
250110,42.15442222,-72.20969444
160063,46.62918056,-116.69806944
160161,43.65736667,-116.47332778
530084,46.75839167,-122.02970278
131175,30.99094167,-83.62802222
50221,35.73364167,-91.93111389
290870,36.74555556,-91.98269444
131022,32.98279722,-83.27382222
210092,37.36419722,-82.79238611
390170,40.94360833,-82.67000833
470302,35.13446111,-87.04778889
280532,31.12195,-88.49785
130922,32.54271667,-81.58101389
100093,38.51733056,-75.64061111
290043,36.54575,-91.97144444
50232,35.63315556,-91.950825
450494,33.635975,-81.44286389
170831,37.84255833,-88.66539722
170119,38.37166111,-89.72288056
280009,30.85565278,-88.83372778
420597,41.41748333,-78.68852778
390414,41.30989167,-81.10686667
130266,33.26323611,-83.57673056
130161,33.50134444,-83.65201389
280083,34.56300833,-88.84990833
220353,32.10336111,-92.14904167
420787,40.64369444,-76.79078611
50171,35.51320833,-91.67104722
210566,38.12983056,-85.07770556
400323,36.1162,-97.7922
50106,35.28559444,-91.19941667
50327,36.36816667,-90.76823056
470646,36.34383056,-85.4226
80402,37.80003611,-107.92691944
290120,38.87141667,-93.54602778
420892,39.73975556,-76.78446111
50344,34.9009,-90.791275
390446,41.24151944,-80.64246667
400446,36.4377,-95.4903
160080,44.271025,-114.73703889
290023,36.94105556,-91.762
50167,36.00384167,-92.52215833
280307,31.49208056,-89.02083056
470979,35.82815,-84.54876944
510242,37.52113889,-78.83775
80015,38.46086944,-102.33696667
410002,43.75754444,-117.06563333
180097,41.31726667,-86.800075
391083,41.22520833,-83.99686667
530037,48.26359722,-122.02174444
210714,38.65187778,-83.10790833
420602,39.788475,-77.89986111
131368,33.53429444,-83.52024722
220148,32.53538056,-91.49593056
530426,47.87960833,-117.70615278
530057,46.60463889,-122.51700556
210073,37.19019444,-83.14952222
210454,37.55414167,-83.568975
210393,36.74165556,-84.00720833
131338,32.98876389,-83.95061111
62015,34.29113333,-117.83818333
420522,40.93000556,-76.22721389
210514,37.27286111,-87.60693611
210490,37.77343611,-87.89290278
420034,40.55173889,-77.34280556
370011,35.79351944,-81.33722778
370409,35.57254167,-82.25604167
450103,33.84210833,-80.73400833
160002,47.33233056,-116.67960833
210716,36.61613333,-88.68706667
470519,35.96991944,-84.4689
290060,40.36897222,-93.2915
330106,43.56716944,-71.43452778
450305,33.58418333,-80.34055
400291,33.824,-94.6516
61069,37.55707778,-122.51348056
60870,39.68253056,-123.35438889
60865,40.90840278,-123.70743333
61333,34.06113333,-118.97951389
130803,30.74243056,-83.05583889
290808,37.95969444,-90.57094444
290641,40.17397222,-94.79083333
290796,39.06255556,-94.11869444
360897,43.10913333,-77.07851389
391039,40.75460833,-81.63185556
290682,40.50297222,-95.3165
360769,42.66910833,-77.29716111
400572,35.5286,-95.8579
290063,38.83594444,-91.46591667
210064,36.68853611,-86.36461111
230002,44.25885833,-70.25098889
480898,30.90689444,-97.37067778
370138,34.78509444,-79.62606944
483085,31.50838056,-94.25275
130088,31.46209722,-82.43840556
450108,34.22606389,-82.38923056
450036,33.737825,-80.45653889
200241,37.52988889,-95.75019444
540070,39.51558889,-81.05958611
390191,41.16848611,-82.10918889
490097,37.19600833,-113.15673611
490157,37.21958056,-112.69845556
150078,20.71287222,-156.35116111
420869,40.61309722,-78.17030833
150076,19.13343333,-155.84255
220177,30.16730556,-91.13753333
290170,37.91880556,-91.00675
330098,43.85835556,-71.2066
290258,38.36286111,-93.63258333
210553,37.71655,-82.97880833
420155,40.33393333,-75.55178889
180339,39.56779167,-86.26703056
210338,37.90174444,-86.97700278
210536,37.84302222,-83.91338056
20057,63.23865833,-142.37496667
62115,36.46438056,-121.92733056
60687,39.11585278,-120.94945
470289,35.85126111,-86.59908056
10278,33.81217778,-87.14763056
360142,44.28426111,-74.7337
80248,40.08731667,-105.00855556
290277,40.15208333,-92.2455
280515,30.65810833,-88.56388056
150045,21.90924167,-159.59963611
61224,36.72379722,-119.30314444
61812,36.74770278,-120.37119722
190238,40.63159722,-91.49915833
160075,43.95708889,-116.19463611
61198,39.753325,-121.92660278
61800,37.83730833,-120.23388056
61144,39.31026944,-120.65156667
60559,35.73426944,-118.12698889
61704,36.42392778,-121.30001944
60283,37.05288056,-122.24280833
360559,43.06854167,-76.235725
60755,37.22743333,-120.85204444
60650,34.490475,-119.30549722
62164,34.266375,-118.08398611
60854,34.82943889,-117.02663056
170309,40.20690556,-88.39428889
450935,33.6912,-80.87726111
450147,34.67914722,-82.13161944
220149,30.77071944,-92.61992778
420582,39.89779167,-76.90048889
61187,34.26578889,-116.85477778
80252,40.66333333,-106.39352778
380050,48.22451111,-99.999
420106,41.28318611,-78.4265
360134,44.08070833,-76.20830833
210047,36.73385556,-84.15101389
330059,42.7588,-71.82420833
220548,30.01243611,-91.98108889
450797,34.27576111,-81.10985
470802,36.48388056,-82.83126944
300040,47.62060556,-114.19094444
390554,39.46923611,-82.73608333
390315,39.56258889,-81.41165278
210408,37.34381667,-83.40877778
470926,35.75853056,-86.25973056
290681,40.36816667,-93.51675
360516,40.88591667,-72.46681389
450414,33.88402222,-78.84574444
420273,41.82284167,-75.32333611
420975,40.03729167,-78.42651389
210109,37.52552222,-82.73160278
420204,39.80704167,-76.74967778
290249,38.21363889,-93.06277778
210421,36.55891111,-88.72390278
420592,40.00871667,-80.03231944
470279,36.00658889,-86.24371111
220429,30.13783333,-91.15865556
290262,38.31441667,-90.82858333
130605,34.4682,-83.8257
420608,41.83535,-79.59766111
470079,35.74623889,-84.65946944
210584,37.37938889,-84.41543333
400200,35.2899,-99.5904
210461,37.18476111,-86.87443333
280272,34.89390278,-88.31408333
210072,37.44848333,-86.22884444
50247,36.46843889,-93.75986111
50059,33.79350278,-92.70515833
130634,34.55896389,-84.53900278
290174,39.078,-93.76325
420663,40.81184722,-75.82734444
220383,30.20646667,-91.11028611
290349,38.34738889,-91.62313889
490151,40.85301667,-111.59431111
420662,39.97656944,-77.39593611
420762,40.84874167,-78.00498889
220199,30.29374167,-91.68864444
390538,39.277975,-83.494225
210280,37.63550833,-87.96150556
420351,40.28430833,-75.03974167
210088,36.72695,-86.15343611
420338,41.67441667,-77.361725
450166,34.41216111,-80.07972222
330122,44.20450278,-71.72018889
370273,35.589875,-79.81015
370924,35.17230278,-84.04955
482073,32.79303611,-95.62571111
60110,34.45067778,-117.02751944
483446,33.18095,-95.23333056
481305,32.37728056,-94.97856944
480081,30.60395833,-95.1503
260290,42.58620556,-84.62197778
260250,42.14696111,-84.81003611
483065,31.69490556,-96.95152778
480628,31.57569722,-94.69919722
483333,27.82864167,-98.01783333
260395,44.33713889,-85.04014444
480832,29.09620556,-97.93939167
482349,28.93470833,-98.521
482153,31.93051944,-102.69843889
370785,35.72865556,-77.93544722
482500,32.78623889,-96.32106111
63214,39.35450278,-121.68790833
230127,44.33442222,-69.70208056
370788,34.863275,-80.55396111
370637,35.71065,-81.41073611
482326,27.74989167,-98.12848611
483048,30.36548056,-95.61591111
370786,35.01364722,-78.79239444
370653,35.31272222,-78.81230278
370656,35.37759167,-78.54154444
370717,34.53484722,-77.49598056
370706,36.45721389,-77.86998333
270132,46.36241111,-93.65865
371066,36.10239444,-78.43291111
371025,34.36987778,-77.71484722
260718,42.91915556,-83.31274167
482214,30.06943056,-97.22343889
370136,34.56475278,-79.03748333
371182,35.43483611,-81.98208889
371138,35.49389444,-82.73756111
370938,36.38790278,-77.60161111
270137,46.51936389,-93.63395
130131,32.30424444,-81.42877222
10241,34.282275,-86.19164167
450417,32.87724444,-81.04013056
10702,33.93128889,-87.81025
450567,34.06560278,-81.05179167
100090,39.00591111,-75.54488056
220452,30.40724167,-91.98596944
450717,34.87238889,-82.42958889
450824,33.92786111,-80.86683056
130562,33.83059167,-85.03131667
450821,33.33266111,-80.70856111
220475,29.88251944,-90.72358056
450069,33.38533889,-80.43185
220507,30.45337222,-92.10139167
360059,41.5254,-74.15767222
400391,35.74078611,-96.179275
60708,38.67693056,-121.93287222
280039,32.95886111,-89.34706111
450848,33.88236944,-78.69173889
450779,34.61041944,-82.11573056
50300,34.32498056,-93.17312222
280411,31.54004444,-89.8063
62448,37.63353333,-120.51786667
63328,38.89122778,-121.01583333
400521,34.6111,-96.6343
420275,40.02766389,-75.95561389
210367,38.91384722,-84.54435833
130342,31.05521667,-84.879175
360500,42.76244722,-77.88677222
530421,47.01386944,-124.00935833
450876,33.58871111,-79.70821944
